START DATE,START DATE2,START TIME,END_DATE*,END DATE,END TIME,TIME DIFFERENCE,CATEGORY*,START*,STOP*,MILES*,HOUR DIFFERENCE,PURPOSE*,SPEED,,,,,,,,
14-12-2016,14-12-2016,8:24:00 PM,14-12-2016,14-12-2016,8:40:00 PM,00:16,Business,Morrisville,Cary,3.1,0.27,Customer Visit,11.625,,,,,,,,
15-12-2016,15-12-2016,2:20:00 PM,15-12-2016,15-12-2016,2:54:00 PM,00:34,Business,Cary,Morrisville,10.6,0.57,Meeting,18.70588235,,,,,,,,
17-12-2016,17-12-2016,3:38:00 PM,17-12-2016,17-12-2016,4:12:00 PM,00:34,Business,Unknown Location,Unknown Location,4.8,0.57,Airport/Travel,8.470588235,,,,,,,,
17-12-2016,17-12-2016,5:19:00 PM,17-12-2016,17-12-2016,5:59:00 PM,00:40,Business,Unknown Location,Unknown Location,5.3,0.67,Temporary Site,7.95,,,,,,,,
18-12-2016,18-12-2016,1:03:00 PM,18-12-2016,18-12-2016,1:41:00 PM,00:38,Business,Unknown Location,Unknown Location,4.9,0.63,Errand/Supplies,7.736842105,,,,,,,,
18-12-2016,18-12-2016,4:38:00 PM,18-12-2016,18-12-2016,5:25:00 PM,00:47,Business,Unknown Location,Unknown Location,10.2,0.78,Errand/Supplies,13.0212766,,,,,,,,
18-12-2016,18-12-2016,8:35:00 PM,18-12-2016,18-12-2016,9:04:00 PM,00:29,Business,Unknown Location,Unknown Location,9.2,0.48,,19.03448276,,,,,,,,
19-12-2016,19-12-2016,9:08:00 AM,19-12-2016,19-12-2016,9:36:00 AM,00:28,Business,Unknown Location,Islamabad,7.7,0.47,Errand/Supplies,16.5,,,,,,,,
19-12-2016,19-12-2016,10:15:00 AM,19-12-2016,19-12-2016,10:34:00 AM,00:19,Business,Islamabad,Rawalpindi,5.9,0.32,Temporary Site,18.63157895,,,,,,,,
19-12-2016,19-12-2016,1:04:00 PM,19-12-2016,19-12-2016,1:08:00 PM,00:04,Business,Rawalpindi,Unknown Location,0.7,0.07,Errand/Supplies,10.5,,,,,,,,
19-12-2016,19-12-2016,1:24:00 PM,19-12-2016,19-12-2016,1:35:00 PM,00:11,Business,Unknown Location,Unknown Location,1.3,0.18,,7.090909091,,,,,,,,
19-12-2016,19-12-2016,2:07:00 PM,19-12-2016,19-12-2016,2:15:00 PM,00:08,Business,Unknown Location,Unknown Location,2.5,0.13,,18.75,,,,,,,,
19-12-2016,19-12-2016,2:18:00 PM,19-12-2016,19-12-2016,2:32:00 PM,00:14,Business,Unknown Location,Unknown Location,5.3,0.23,,22.71428571,,,,,,,,
19-12-2016,19-12-2016,2:37:00 PM,19-12-2016,19-12-2016,2:50:00 PM,00:13,Business,Unknown Location,Unknown Location,5.4,0.22,,24.92307692,,,,,,,,
19-12-2016,19-12-2016,3:09:00 PM,19-12-2016,19-12-2016,3:38:00 PM,00:29,Business,Unknown Location,Rawalpindi,10.2,0.48,Customer Visit,21.10344828,,,,,,,,
19-12-2016,19-12-2016,4:50:00 PM,19-12-2016,19-12-2016,5:09:00 PM,00:19,Business,Rawalpindi,Islamabad,7.2,0.32,Customer Visit,22.73684211,,,,,,,,
19-12-2016,19-12-2016,7:05:00 PM,19-12-2016,19-12-2016,7:17:00 PM,00:12,Business,Islamabad,Unknown Location,2.2,0.2,,11,,,,,,,,
19-12-2016,19-12-2016,7:55:00 PM,19-12-2016,19-12-2016,8:30:00 PM,00:35,Business,Unknown Location,Unknown Location,11,0.58,Meeting,18.85714286,,,,,,,,
20-12-2016,20-12-2016,8:49:00 AM,20-12-2016,20-12-2016,9:24:00 AM,00:35,Business,Unknown Location,Rawalpindi,12,0.58,,20.57142857,,,,,,,,
20-12-2016,20-12-2016,10:30:00 AM,20-12-2016,20-12-2016,10:48:00 AM,00:18,Business,Rawalpindi,Rawalpindi,3.3,0.3,Errand/Supplies,11,,,,,,,,
20-12-2016,20-12-2016,11:30:00 AM,20-12-2016,20-12-2016,12:17:00 PM,00:47,Business,Rawalpindi,Unknown Location,19.4,0.78,Meeting,24.76595745,,,,,,,,
20-12-2016,20-12-2016,1:14:00 PM,20-12-2016,20-12-2016,1:20:00 PM,00:06,Business,Unknown Location,Unknown Location,1.7,0.1,Errand/Supplies,17,,,,,,,,
20-12-2016,20-12-2016,1:54:00 PM,20-12-2016,20-12-2016,2:17:00 PM,00:23,Business,Unknown Location,Islamabad,5.7,0.38,Temporary Site,14.86956522,,,,,,,,
20-12-2016,20-12-2016,4:14:00 PM,20-12-2016,20-12-2016,4:24:00 PM,00:10,Business,Islamabad,Islamabad,1.8,0.17,Errand/Supplies,10.8,,,,,,,,
20-12-2016,20-12-2016,4:56:00 PM,20-12-2016,20-12-2016,5:07:00 PM,00:11,Business,Islamabad,Islamabad,1.4,0.18,Errand/Supplies,7.636363636,,,,,,,,
20-12-2016,20-12-2016,6:47:00 PM,20-12-2016,20-12-2016,7:21:00 PM,00:34,Business,Islamabad,Unknown Location,10.3,0.57,Customer Visit,18.17647059,,,,,,,,
21-12-2016,21-12-2016,7:42:00 AM,21-12-2016,21-12-2016,8:10:00 AM,00:28,Business,Unknown Location,Unknown Location,11.5,0.47,Meeting,24.64285714,,,,,,,,
21-12-2016,21-12-2016,10:14:00 AM,21-12-2016,21-12-2016,10:30:00 AM,00:16,Business,Unknown Location,Islamabad,4.9,0.27,Errand/Supplies,18.375,,,,,,,,
21-12-2016,21-12-2016,11:35:00 AM,21-12-2016,21-12-2016,11:49:00 AM,00:14,Business,Islamabad,Unknown Location,3.5,0.23,Meal/Entertain,15,,,,,,,,
21-12-2016,21-12-2016,12:51:00 PM,21-12-2016,21-12-2016,1:33:00 PM,00:42,Business,Unknown Location,Unknown Location,16.2,0.7,Meeting,23.14285714,,,,,,,,
21-12-2016,21-12-2016,3:38:00 PM,21-12-2016,21-12-2016,3:49:00 PM,00:11,Business,Unknown Location,Unknown Location,2,0.18,Errand/Supplies,10.90909091,,,,,,,,
21-12-2016,21-12-2016,3:55:00 PM,21-12-2016,21-12-2016,4:05:00 PM,00:10,Business,Unknown Location,Islamabad,2.1,0.17,Errand/Supplies,12.6,,,,,,,,
21-12-2016,21-12-2016,5:45:00 PM,21-12-2016,21-12-2016,5:54:00 PM,00:09,Business,Islamabad,Islamabad,2.1,0.15,Meeting,14,,,,,,,,
21-12-2016,21-12-2016,5:59:00 PM,21-12-2016,21-12-2016,6:31:00 PM,00:32,Business,Islamabad,Unknown Location,7.2,0.53,Customer Visit,13.5,,,,,,,,
21-12-2016,21-12-2016,7:49:00 PM,21-12-2016,21-12-2016,8:35:00 PM,00:46,Business,Unknown Location,Rawalpindi,12,0.77,Meeting,15.65217391,,,,,,,,
21-12-2016,21-12-2016,8:56:00 PM,21-12-2016,21-12-2016,11:42:00 PM,02:46,Business,Rawalpindi,Unknown Location,103,2.77,Meeting,37.22891566,,,,,,,,
22-12-2016,22-12-2016,3:40:00 PM,22-12-2016,22-12-2016,4:38:00 PM,00:58,Business,Unknown Location,Unknown Location,32.3,0.97,Meeting,33.4137931,,,,,,,,
22-12-2016,22-12-2016,5:04:00 PM,22-12-2016,22-12-2016,5:20:00 PM,00:16,Business,Unknown Location,Unknown Location,5.3,0.27,Customer Visit,19.875,,,,,,,,
22-12-2016,22-12-2016,5:27:00 PM,22-12-2016,22-12-2016,5:53:00 PM,00:26,Business,Unknown Location,Unknown Location,11.6,0.43,Meeting,26.76923077,,,,,,,,
22-12-2016,22-12-2016,5:56:00 PM,22-12-2016,22-12-2016,6:29:00 PM,00:33,Business,Unknown Location,Unknown Location,23.2,0.55,Meeting,42.18181818,,,,,,,,
22-12-2016,22-12-2016,6:31:00 PM,22-12-2016,22-12-2016,6:37:00 PM,00:06,Business,Unknown Location,Unknown Location,3.2,0.1,Errand/Supplies,32,,,,,,,,
22-12-2016,22-12-2016,6:38:00 PM,22-12-2016,22-12-2016,6:47:00 PM,00:09,Business,Unknown Location,Unknown Location,12.3,0.15,Temporary Site,82,,,,,,,,
22-12-2016,22-12-2016,7:04:00 PM,22-12-2016,22-12-2016,7:50:00 PM,00:46,Business,Unknown Location,Lahore,14,0.77,Meeting,18.26086957,,,,,,,,
22-12-2016,22-12-2016,9:41:00 PM,22-12-2016,22-12-2016,9:53:00 PM,00:12,Business,Lahore,Lahore,2.1,0.2,Meal/Entertain,10.5,,,,,,,,
22-12-2016,22-12-2016,11:27:00 PM,22-12-2016,22-12-2016,11:32:00 PM,00:05,Business,Lahore,Lahore,2.1,0.08,Customer Visit,25.2,,,,,,,,
23-12-2016,23-12-2016,9:21:00 AM,23-12-2016,23-12-2016,9:41:00 AM,00:20,Business,Lahore,Lahore,3,0.33,Meeting,9,,,,,,,,
23-12-2016,23-12-2016,11:33:00 AM,23-12-2016,23-12-2016,11:58:00 AM,00:25,Business,Lahore,Unknown Location,6.2,0.42,Meeting,14.88,,,,,,,,
23-12-2016,23-12-2016,2:15:00 PM,23-12-2016,23-12-2016,3:25:00 PM,01:10,Business,Unknown Location,Unknown Location,9.6,1.17,Meeting,8.228571429,,,,,,,,
23-12-2016,23-12-2016,4:23:00 PM,23-12-2016,23-12-2016,4:34:00 PM,00:11,Business,Unknown Location,Unknown Location,1.3,0.18,Errand/Supplies,7.090909091,,,,,,,,
23-12-2016,23-12-2016,5:34:00 PM,23-12-2016,23-12-2016,6:27:00 PM,00:53,Business,Unknown Location,Lahore,7.1,0.88,Meal/Entertain,8.037735849,,,,,,,,
24-12-2016,24-12-2016,7:43:00 AM,24-12-2016,24-12-2016,8:04:00 AM,00:21,Business,Lahore,Unknown Location,6.3,0.35,Meal/Entertain,18,,,,,,,,
24-12-2016,24-12-2016,9:19:00 AM,24-12-2016,24-12-2016,9:55:00 AM,00:36,Business,Unknown Location,Lahore,10.7,0.6,Meal/Entertain,17.83333333,,,,,,,,
24-12-2016,24-12-2016,10:34:00 AM,24-12-2016,24-12-2016,10:53:00 AM,00:19,Business,Lahore,Lahore,5.3,0.32,Meal/Entertain,16.73684211,,,,,,,,
24-12-2016,24-12-2016,12:51:00 PM,24-12-2016,24-12-2016,12:53:00 PM,00:02,Business,Lahore,Lahore,1.6,0.03,Errand/Supplies,48,,,,,,,,
24-12-2016,24-12-2016,1:08:00 PM,24-12-2016,24-12-2016,1:29:00 PM,00:21,Business,Lahore,Lahore,3.6,0.35,Errand/Supplies,10.28571429,,,,,,,,
24-12-2016,24-12-2016,5:12:00 PM,24-12-2016,24-12-2016,5:27:00 PM,00:15,Business,Lahore,Lahore,1.7,0.25,Errand/Supplies,6.8,,,,,,,,
24-12-2016,24-12-2016,7:12:00 PM,24-12-2016,24-12-2016,7:27:00 PM,00:15,Business,Lahore,Lahore,2.9,0.25,Meal/Entertain,11.6,,,,,,,,
24-12-2016,24-12-2016,10:04:00 PM,24-12-2016,24-12-2016,10:09:00 PM,00:05,Business,Lahore,Lahore,0.6,0.08,Errand/Supplies,7.2,,,,,,,,
25-12-2016,25-12-2016,12:10:00 AM,25-12-2016,25-12-2016,12:14:00 AM,00:04,Business,Lahore,Lahore,0.6,0.07,Errand/Supplies,9,,,,,,,,
25-12-2016,25-12-2016,7:15:00 PM,25-12-2016,25-12-2016,7:26:00 PM,00:11,Business,Lahore,Lahore,2.3,0.18,Meal/Entertain,12.54545455,,,,,,,,
25-12-2016,25-12-2016,9:58:00 PM,25-12-2016,25-12-2016,10:04:00 PM,00:06,Business,Lahore,Lahore,2.3,0.1,Meal/Entertain,23,,,,,,,,
26-12-2016,26-12-2016,8:30:00 AM,26-12-2016,26-12-2016,8:41:00 AM,00:11,Business,Lahore,Lahore,3.2,0.18,Meal/Entertain,17.45454545,,,,,,,,
26-12-2016,26-12-2016,9:05:00 AM,26-12-2016,26-12-2016,9:19:00 AM,00:14,Business,Lahore,Lahore,6.2,0.23,Customer Visit,26.57142857,,,,,,,,
26-12-2016,26-12-2016,10:15:00 AM,26-12-2016,26-12-2016,10:36:00 AM,00:21,Business,Lahore,Lahore,7.7,0.35,Customer Visit,22,,,,,,,,
26-12-2016,26-12-2016,11:29:00 AM,26-12-2016,26-12-2016,11:42:00 AM,00:13,Business,Lahore,Lahore,3.8,0.22,Customer Visit,17.53846154,,,,,,,,
26-12-2016,26-12-2016,1:09:00 PM,26-12-2016,26-12-2016,1:43:00 PM,00:34,Business,Lahore,Unknown Location,7.9,0.57,Meeting,13.94117647,,,,,,,,
27-12-2016,27-12-2016,7:02:00 AM,27-12-2016,27-12-2016,7:14:00 AM,00:12,Business,Kar?chi,Kar?chi,4.9,0.2,Temporary Site,24.5,,,,,,,,
27-12-2016,27-12-2016,8:37:00 AM,27-12-2016,27-12-2016,8:59:00 AM,00:22,Business,Kar?chi,Kar?chi,5,0.37,Meal/Entertain,13.63636364,,,,,,,,
27-12-2016,27-12-2016,12:53:00 PM,27-12-2016,27-12-2016,12:57:00 PM,00:04,Business,Kar?chi,Kar?chi,0.6,0.07,Meal/Entertain,9,,,,,,,,
27-12-2016,27-12-2016,2:49:00 PM,27-12-2016,27-12-2016,3:03:00 PM,00:14,Business,Kar?chi,Unknown Location,3.1,0.23,Customer Visit,13.28571429,,,,,,,,
27-12-2016,27-12-2016,4:34:00 PM,27-12-2016,27-12-2016,4:58:00 PM,00:24,Business,Unknown Location,Kar?chi,7.9,0.4,Meeting,19.75,,,,,,,,
27-12-2016,27-12-2016,7:19:00 PM,27-12-2016,27-12-2016,7:50:00 PM,00:31,Business,Kar?chi,Kar?chi,5.5,0.52,Customer Visit,10.64516129,,,,,,,,
28-12-2016,28-12-2016,8:34:00 AM,28-12-2016,28-12-2016,9:06:00 AM,00:32,Business,Kar?chi,Unknown Location,10.3,0.53,Meal/Entertain,19.3125,,,,,,,,
28-12-2016,28-12-2016,11:42:00 AM,28-12-2016,28-12-2016,12:12:00 PM,00:30,Business,Unknown Location,Kar?chi,10.4,0.5,Errand/Supplies,20.8,,,,,,,,
28-12-2016,28-12-2016,1:53:00 PM,28-12-2016,28-12-2016,2:01:00 PM,00:08,Business,Kar?chi,Kar?chi,2,0.13,Errand/Supplies,15,,,,,,,,
28-12-2016,28-12-2016,3:04:00 PM,28-12-2016,28-12-2016,3:39:00 PM,00:35,Business,Kar?chi,Unknown Location,8.5,0.58,Meal/Entertain,14.57142857,,,,,,,,
28-12-2016,28-12-2016,5:02:00 PM,28-12-2016,28-12-2016,5:16:00 PM,00:14,Business,Unknown Location,Kar?chi,4.4,0.23,Errand/Supplies,18.85714286,,,,,,,,
28-12-2016,28-12-2016,6:33:00 PM,28-12-2016,28-12-2016,6:56:00 PM,00:23,Business,Kar?chi,Kar?chi,3.8,0.38,Errand/Supplies,9.913043478,,,,,,,,
28-12-2016,28-12-2016,10:44:00 PM,28-12-2016,28-12-2016,11:18:00 PM,00:34,Business,Kar?chi,Kar?chi,5.1,0.57,Errand/Supplies,9,,,,,,,,
29-12-2016,29-12-2016,12:49:00 AM,29-12-2016,29-12-2016,1:06:00 AM,00:17,Business,Kar?chi,Kar?chi,3.8,0.28,Errand/Supplies,13.41176471,,,,,,,,
29-12-2016,29-12-2016,9:44:00 AM,29-12-2016,29-12-2016,10:07:00 AM,00:23,Business,Kar?chi,Unknown Location,11.6,0.38,Meal/Entertain,30.26086957,,,,,,,,
29-12-2016,29-12-2016,11:28:00 AM,29-12-2016,29-12-2016,12:00:00 PM,00:32,Business,Unknown Location,Kar?chi,11.9,0.53,Meal/Entertain,22.3125,,,,,,,,
29-12-2016,29-12-2016,12:25:00 PM,29-12-2016,29-12-2016,12:33:00 PM,00:08,Business,Kar?chi,Kar?chi,1.4,0.13,Errand/Supplies,10.5,,,,,,,,
29-12-2016,29-12-2016,1:17:00 PM,29-12-2016,29-12-2016,1:24:00 PM,00:07,Business,Kar?chi,Kar?chi,1.1,0.12,Errand/Supplies,9.428571429,,,,,,,,
29-12-2016,29-12-2016,1:56:00 PM,29-12-2016,29-12-2016,2:11:00 PM,00:15,Business,Kar?chi,Kar?chi,4.1,0.25,Airport/Travel,16.4,,,,,,,,
29-12-2016,29-12-2016,2:42:00 PM,29-12-2016,29-12-2016,2:58:00 PM,00:16,Business,Kar?chi,Kar?chi,6.1,0.27,Between Offices,22.875,,,,,,,,
29-12-2016,29-12-2016,3:05:00 PM,29-12-2016,29-12-2016,3:16:00 PM,00:11,Business,Kar?chi,Kar?chi,1.3,0.18,Errand/Supplies,7.090909091,,,,,,,,
29-12-2016,29-12-2016,6:59:00 PM,29-12-2016,29-12-2016,7:14:00 PM,00:15,Business,Kar?chi,Unknown Location,3,0.25,Meal/Entertain,12,,,,,,,,
29-12-2016,29-12-2016,7:50:00 PM,29-12-2016,29-12-2016,8:10:00 PM,00:20,Business,Unknown Location,Kar?chi,4.1,0.33,Customer Visit,12.3,,,,,,,,
29-12-2016,29-12-2016,8:15:00 PM,29-12-2016,29-12-2016,8:45:00 PM,00:30,Business,Kar?chi,Kar?chi,7.2,0.5,Meeting,14.4,,,,,,,,
29-12-2016,29-12-2016,8:53:00 PM,29-12-2016,29-12-2016,9:42:00 PM,00:49,Business,Kar?chi,Unknown Location,6.4,0.82,,7.836734694,,,,,,,,
29-12-2016,29-12-2016,11:14:00 PM,29-12-2016,29-12-2016,11:47:00 PM,00:33,Business,Unknown Location,Kar?chi,12.9,0.55,Meeting,23.45454545,,,,,,,,
30-12-2016,30-12-2016,10:15:00 AM,30-12-2016,30-12-2016,10:33:00 AM,00:18,Business,Kar?chi,Kar?chi,2.8,0.3,Errand/Supplies,9.333333333,,,,,,,,
30-12-2016,30-12-2016,11:31:00 AM,30-12-2016,30-12-2016,11:56:00 AM,00:25,Business,Kar?chi,Kar?chi,2.9,0.42,Errand/Supplies,6.96,,,,,,,,
30-12-2016,30-12-2016,3:41:00 PM,30-12-2016,30-12-2016,4:03:00 PM,00:22,Business,Kar?chi,Kar?chi,4.6,0.37,Errand/Supplies,12.54545455,,,,,,,,
30-12-2016,30-12-2016,4:45:00 PM,30-12-2016,30-12-2016,5:08:00 PM,00:23,Business,Kar?chi,Kar?chi,4.6,0.38,Meeting,12,,,,,,,,
30-12-2016,30-12-2016,11:06:00 PM,30-12-2016,30-12-2016,11:10:00 PM,00:04,Business,Kar?chi,Kar?chi,0.8,0.07,Customer Visit,12,,,,,,,,
31-12-2016,31-12-2016,1:07:00 AM,31-12-2016,31-12-2016,1:14:00 AM,00:07,Business,Kar?chi,Kar?chi,0.7,0.12,Meeting,6,,,,,,,,
31-12-2016,31-12-2016,1:24:00 PM,31-12-2016,31-12-2016,1:42:00 PM,00:18,Business,Kar?chi,Unknown Location,3.9,0.3,Temporary Site,13,,,,,,,,
31-12-2016,31-12-2016,3:03:00 PM,31-12-2016,31-12-2016,3:38:00 PM,00:35,Business,Unknown Location,Unknown Location,16.2,0.58,Meeting,27.77142857,,,,,,,,
31-12-2016,31-12-2016,9:32:00 PM,31-12-2016,31-12-2016,9:50:00 PM,00:18,Business,Katunayake,Gampaha,6.4,0.3,Temporary Site,21.33333333,,,,,,,,
31-12-2016,31-12-2016,10:08:00 PM,31-12-2016,31-12-2016,11:51:00 PM,01:43,Business,Gampaha,Ilukwatta,48.2,1.72,Temporary Site,28.0776699,,,,,,,,
